,commit,pred,prob,label,fold
66,2f013e37462f8399886c97a69ba94f763b887b7d,0,0.0,0,1
67,d66e446778d40b94d426fc4289483f542c7bc809,0,0.0,0,1
68,e42f60b937623c5374caa1bcc3287676512dea99,0,0.0,0,1
69,9e9d237ad3f3e8d0eadee5497101fb423b9b7786,0,0.0,0,1
70,072851608e93ceaa20674cd941df5db992f6f3fd,0,0.0,0,1
71,d8f4cbb53936ce7dfbe287605bc57f177840b992,0,0.01,0,1
72,8287659b3d51c72d152f78c640410c58b6e44ebd,0,0.08,0,1
73,3a87c22aeefd047d83964edfa76d4cc51b7c2536,0,0.315,0,1
74,aa5e60b456b5962eed16cf08894f320057611ac1,0,0.22,0,1
75,1fb8df085056e232d7caccc08cafe9d96c9dc39d,0,0.0,0,1
76,6f92d77bb176242038f8d08a3f2adaa778f0459b,0,0.045,0,1
77,6aab53516261a1b92dd6274fce8d7de361a97a12,0,0.005,0,1
78,d6f70780c9bd28b1e1b37d8991d11acd80955fa7,0,0.005,0,1
79,9a0794de0f932dbfd162c68285f53a0044ef64e1,0,0.215,1,1
80,178ab444fec5370f65c2c90d7048c0940ad8d204,0,0.0,0,1
81,1213c8a2dd83c3cb6931334626955ae853924e25,0,0.245,0,1
82,7dd77c4bdfae88618c5f0e95ab578d73e897b64a,0,0.0,0,1
83,35c5d7143b6c94b13364d13a589dca5a664fe0cd,0,0.01,1,1
84,d8273182a6a57fccd970c6a23a8ac250edf5b8b4,0,0.05,0,1
85,abd69cafa685f7575ab9c7bb1a9fb072e9ff4587,0,0.0,0,1
86,a05022cbab551c0185ef026bd6fd21f446ac0911,0,0.035,0,1
87,a201eaf582c1eef82851ebf6083647f8b6641490,0,0.12,0,1
88,bf2ac35d56ae4b48fafffef8c357162eb145b112,0,0.03,0,1
89,3ba28fe49dc307ec949cea23811b5f41a39b852a,0,0.295,0,1
90,8b71139a7480131091e16b5ed1d17797c28ada56,0,0.01,0,1
91,aad388f4b4ff6792f3c43046010a7541120ec373,0,0.02,0,1
92,d607d9323cb01890feac071dab2934864422243c,0,0.0,0,1
93,b8d454adb4207e6886a9b6d48c5c4a0948a864ce,1,0.57,1,1
94,607c9ec626ae23ac6bbca72afede4037ecb495d7,0,0.03,0,1
95,6eb4655543213e988ff01098d0954e70bc8699b2,0,0.06,0,1
96,42596833d50655c9a60726eafaabde40759f47c8,0,0.005,0,1
97,e36f4a730d231c5ffa81cac28d9281e2f7ec4052,0,0.01,0,1
98,e24e3100edfab3dd6aa14dbbc1b8b9ff4a1afa19,0,0.05,0,1
99,1ebfcaaffac784b5a267acc80ce7652da90b5ac3,0,0.035,0,1
100,cae661e3ce0df0d37316565d57186e99a40f615c,0,0.04,0,1
101,53fb7e87040a65dd93b80d68a424179befd61a73,0,0.16,0,1
102,092c0972bae84d01e456657974db63354d43dd4c,0,0.06,0,1
103,12dfb2e92df5635709cd9092f5567c07357241d8,0,0.095,0,1
104,ea6d2beeaf34d01818a53cdee4f4f6582ee95e9e,0,0.24,0,1
105,c7196c8f20aaa8095fad98cd465105080ff6c6a7,0,0.175,0,1
106,d182f07d6aa3e2e9685a126da5953fe7f0d8206c,0,0.21,0,1
107,f2187efaf00a9b3a9421d535e20598868c06ca21,0,0.02,0,1
108,075a88a074d0db35b2ee4549d7b751d68fb699a6,0,0.19,0,1
109,8071ded100328216b09d3e5aecbfc4f9ccad22de,0,0.105,0,1
110,5e5cb5ec2fefdcd469cfdec9197746acdec46149,0,0.155,0,1
111,590934526e933d5a3e121d1b575cc6ebf817f97b,0,0.06,0,1
112,fd40f7a4f6bcd5f712582e0bca4306d0123b8455,0,0.085,0,1
113,6b4e87c928fbf0ec7f2c9cbb2eb2e10c8f289094,0,0.205,0,1
114,83461fe890b57e80fa1aae98ffedde628a06ed35,0,0.095,0,1
115,a4e4583de20f845d58be996f97767f94d2950fd8,0,0.0,0,1
116,3e8cbfa5c99b8abf82f472f9a63c9b7a51abed1d,0,0.185,0,1
117,c1e51be5a8a52c27ec07bc187c37be68765e8c9e,0,0.035,0,1
118,692c542c5e3038ec9edc5a05ca6ea7c4d2f070ff,0,0.03,0,1
119,2881c10609f395c127571cfff329e36f1b0813ef,0,0.07,0,1
120,1977d4d9682daf14620b0da472de5aabc98b8780,0,0.005,0,1
121,b30f3d55562471055862c3be42fb3a1a5c5d341a,0,0.05,0,1
122,52eb62e4dd78d7f75b44e37c245061d6506c93ae,0,0.12,0,1
123,e8a6708cfdd4b18981244383469ab75d1c09f768,0,0.2,0,1
124,5f00c9b7779f2a7698acb53df86323ef5276d422,0,0.135,0,1
125,bf181a9152b6f2c09928278138916a1cd8d50e8f,0,0.25,0,1
126,31217dfcb2da1c8b0af6f94bf6346987599e7783,0,0.035,0,1
127,07d05a070c3c2cfbc64bcb138de6012786919202,0,0.02,0,1
128,069590396c90a47773dce88316d3eca2c7862a14,0,0.08,0,1
129,6ffc68337fb475d9423ba028e5b4caf78dd805ce,0,0.105,0,1
130,a9889607c1a94c5c24b80214ee84ce0358bdde25,0,0.215,0,1
131,e790293f6ea56cd4455c880cd795d8fcfe972d17,0,0.0,0,1
132,ddd5f1a5e951525c013077b8ec9b4c12c482eff4,0,0.0,0,1
133,534c5fe89f6bfced4db2a991f9d1e5650e43b8d8,0,0.035,0,1
134,ae57c3dbba060a68d13b26221168c6478c25d9f2,0,0.02,0,1
135,a1469c73be56561f4488d4f0835b8e75f5f297c1,0,0.1,0,1
136,33169dcf75724f6190b5c14148553b52899936e0,0,0.005,0,1
137,a40ad8af53e6607a1dec7364cb9fdca03ac44b59,0,0.025,0,1
138,e157ce55412694e3f0be522c23f1d683866380f4,0,0.005,0,1
139,290224dce3adbff4b6ec898ab9323ea9661f68d8,0,0.215,0,1
140,1d0adbdc72a59c15215636b003a7544f039a74f5,0,0.025,0,1
141,32a92993892a2c1e799f5bdd06938fce8849a473,0,0.05,0,1
142,fcfe0a0644be82dda0f9cb79d4cefc5535454425,0,0.08,0,1
143,00bc945db4526b7cea61c0d7af6e6f8d388a97b1,0,0.015,0,1
144,3a7911512fc944d50f9043e34b754746b548d8d8,0,0.0,0,1
145,ca70b29dd7700903a8a265e7e168d30a92620ddb,0,0.005,0,1
146,3e83661989479e7ce889c6e07aa39015a18b3ad2,0,0.04,0,1
147,6525baf1941d083b931f9f31f4bde8daffeaea5c,0,0.115,0,1
148,60c60e05f87bd7683d84dbbbf83c8df9f3ac989f,0,0.0,0,1
149,a37a9384f18098d3634ae844bdf22e6fbe202cff,0,0.07,0,1
150,1214de50cd00b3b2dca78a90283f02c9864c3edd,0,0.03,0,1
151,8d8ede74b556b5d6d72ca98c2a48e0441b488b0f,0,0.0,0,1
152,3f83d10d68cd157c886218d7ab8696942d7f4e53,0,0.065,0,1
153,5a4f0a81713e650aadefb3601333f39d51315509,0,0.06,0,1
154,118e94b5e981f6e1fd4ccdf41c80677fd972d030,0,0.245,1,1
155,09d7f9a7b88ca4a41f1644c5c8fe3184d6151bbe,0,0.0,0,1
156,0f9932a5c52e854141e9e853b1f0857dc7de52f7,0,0.01,0,1
157,1d9b3006bf3e2b736572cd13621b5c8eea7c073a,0,0.065,0,1
158,ce5671bfb0cb6d9f579d77b4ca5616165f05119d,0,0.01,0,1
159,6d5b6eb0d1fbd975e05822bfb21e4d78f8dbe3d9,0,0.085,0,1
160,a222b6b3ac92e0585acb70d443056873b12f2c15,0,0.065,0,1
161,ca6583feb8e6dcd9ff23f9495fef0d22a14ff2d6,0,0.045,0,1
162,8987aa0cfe1bc7c20ad7f4e69250bc696261fc23,0,0.075,0,1
163,290002cb887c1da64da293c390e40905629fcd31,0,0.08,0,1
164,bbf926511f74a3e7fd0bc8714ca3126ac8d3a4b1,0,0.04,0,1
165,9b78d1ed4c2644949d057e1f236184e134f9cfa9,0,0.115,0,1
166,e0885ee01f0759f3b9233045374e7508442006ed,0,0.075,0,1
167,06c509b3b8818985e94c199aef57960353ac7038,0,0.335,0,1
168,47635bdb4ac2464f8a9f8429cc25ee1b1165ef98,0,0.005,0,1
169,a567246d1e41cbd2eeef1cd795c8d46cc51a7ffe,0,0.005,0,1
170,0fa29579f5af17e360e54c8081719288eb993f2d,0,0.085,0,1
171,a25ccdc4e66779a853c3a517af9656c8f831bc23,0,0.05,0,1
172,30c4a5bea5c973b34e9063341199866d09e84917,0,0.03,0,1
173,c7b488ff701e5be213c77d115f4e4bfeeb8bffb6,0,0.015,0,1
174,d5d66faf07314fea6f4f9fe4e2cdf6828bb5d720,0,0.01,0,1
175,60b153397501e2abb7014d043f058948c0e37d4f,0,0.0,0,1
176,86e1cc033533b3e12b7f7394c19fc9a0ce4f1a39,0,0.225,0,1
177,129e53d466a78a57711cd3635c0f5ee74dca38fc,0,0.005,0,1
178,24c940f0b50ffee730168cbb45f314e1c2ec73e3,0,0.0,0,1
179,ab58ea0f84ca91922740fc6692a41664f32caf38,0,0.015,0,1
180,7f97d1399bd03e0540c949aa486a62dfacb3db86,0,0.09,0,1
181,af78040b501b51b6af4d1887a37df41341664426,0,0.0,0,1
182,29c353915bc74d98ff96d7e90d134adaeea9b34d,0,0.025,0,1
183,dc4dfa3b70bcde117f5afc7a36bcbcb05460a965,0,0.015,0,1
184,209f22fc1c28b3a2e7af9b06866cf020e09005df,0,0.245,0,1
185,8aa20ce2a85773181d488cee7ee00f4b90345f4f,0,0.015,0,1
186,dfc64f86000aa14081ad5682fbe9b26f76175411,0,0.0,0,1
187,6c13bef9eb8822d46cbc4fe8c4a2e48d7d685cef,0,0.0,0,1
188,75f1113439c4b76371635b9676d99b4ef584a092,0,0.015,0,1
189,6b5659033e48e96c7d7bddab9a715132b6661e19,0,0.25,0,1
190,97a5210fd70a226f2d18b27d6beb74ebba70966b,0,0.02,0,1
191,03d011748df3bdcadf4468a380c76f86e0d5a2dd,0,0.025,0,1
192,c268d99c5a184e542ae5e3cdb6afb41b28e1cd30,0,0.03,0,1
193,b203596f1e6f7ef3ff12c2307775c46dcf9f3691,0,0.0,0,1
194,dde021f1ee26c496237a4edc547dc613a952cda9,0,0.09,0,1
195,3a08bfa6d8f4260c133d2b0054c0e4cad592b03c,0,0.125,0,1
196,282f7175a4d8944e4744cdc8307e58b1efd19e72,0,0.05,0,1
197,a6f743b5f205f1fce14738a954734e83ce7dc4de,0,0.03,0,1
198,94e0cbdcde5cdd29aad59915ac6eb5e6c04491b6,0,0.28,0,1
199,dd6cefb0ccb596d0597e2a9991766e109153ab25,0,0.15,0,1
200,8f423828e0d9f34896f87d803c559adf2d953f30,0,0.015,0,1
201,39b3fd1877e130d5f66bd4ff014ce9e1ecab6e8b,0,0.115,0,1
202,e75e686431b7ed08de78c5b53d55dd33ff423ef9,0,0.02,0,1
203,1822d254718eeaf3ffc7c9243859663a53763f8d,0,0.045,0,1
204,49a950d28cc436705d24efd2f904915a6aa3d28c,0,0.07,0,1
205,bf6aa3118ef1921ac50e29aa36018dd81d2675d0,0,0.0,0,1
206,35474152116f4fe1ca86fd03d94d9fd3a1e9b2d9,0,0.005,0,1
207,cb164171e6ef49b5cec7fb5db40729bd3de795b8,0,0.07,0,1
208,ec4edd9a2019765e3db48d69ee83a5fcc205ac2e,0,0.0,0,1
209,afce27e29d42c5caa46a2c7496fedac647405ae9,0,0.225,0,1
210,a8aea5a50b203721a159ffb1d2d93f44194c3cc5,0,0.0,0,1
211,1428c12d5e817c27285855ecebbedf209333528c,0,0.0,0,1
212,ada3793d40dae7f77cd50bee8e13f4f74f93953d,0,0.0,0,1
213,8dcea987fddacfdd0bd21a9d65eef19987545857,0,0.155,1,1
214,5869a102fd6ae6800da9239edb45e5117ecf0e1d,0,0.16,0,1
215,ecf317f16ecfcee1dc59ebb8d48e3ccd6d080e58,0,0.01,0,1
216,833111b2e81ae248f6ba38553a0dd7568d438439,0,0.035,0,1
217,28a28399279c42e5613865dc720d81e4908929ae,0,0.03,1,1
218,3c4cb189cc91c5ca78cab3ba95dc82bee715d39a,0,0.03,0,1
219,450456208cf75b865fd3c0878b6b4f70f6b329b1,0,0.005,0,1
220,8ba278047434deb16a3d3bcb7f92c1e70b2877e8,0,0.025,0,1
221,e1bb49d29d7812d68869b232d689a40853aeb29d,0,0.065,0,1
222,afacae936b738bd3ca6dc86b10e6f38b7cb14729,0,0.0,0,1
223,d0a5eff570d47aaec3631c7e7a5a9c4b68442afd,0,0.005,0,1
224,0b8e0a285c6401016d58294ac80c636ed2e2084f,0,0.255,0,1
225,6c3673c46bdd1b1c24a479b7418baeb12f509353,0,0.27,0,1
226,d3561ffecb6e9793992fb6c20fac846d924d701b,0,0.005,0,1
227,55824972ea05affdf3c62ebc63cdaa10e1ee98d6,0,0.005,0,1
228,48d4f49acb2625a0147a116e6a23b20dfbe73398,0,0.0,0,1
229,f700aeba3e2f05c8bd4618354be9b3f17707252a,0,0.005,0,1
230,c8f373fa5c17cd35e5a24cf4c44649b6e91f1d77,0,0.245,0,1
231,c7c27f910a99aca49a91d725a2410dae3bb2709c,0,0.18,0,1
232,c3e3184821ac6d2a13198b0cb6762079136701fa,0,0.0,0,1
233,83dfa0a5c07b100a1ba2f73a30413483ae2a8f5b,0,0.005,0,1
234,2ba27ad9dff805a17843c1db32068c613606d91f,0,0.0,0,1
235,656d46f87277b7bfe04ed05122d275a57909e98b,0,0.005,0,1
236,27f90d65a5f7ff141915c66af3ecd564cdfcb361,0,0.0,0,1
237,58a204274e8010cb535b385a9cfebf0cc283aba5,0,0.035,0,1
238,ac8ff245097c97c79fcfd4792ee8a56797c5a2ef,0,0.055,1,1
239,cdb5e8964b264480e4db984a23c85047bf820244,0,0.02,0,1
240,23a6ba5cee8df10197a2a783d8a55a15bf0d4c86,0,0.0,0,1
241,de12e28789bd8bc2e213530150cdec6fa41410ef,0,0.02,0,1
242,b0146fbe53a7c9726ef0e428e3589320791535ce,0,0.035,1,1
243,ebadb558aaac32dd82e1355a915d42c521a3e740,0,0.06,0,1
244,0d61a96330afa923801c585c7d60be48b26e99b2,0,0.045,0,1
245,6eadae1ee2f3c3361ec8c6af3dba4f3805273194,0,0.02,0,1
246,f81d4ff3a0a38839b415f6ba6699e729fce98245,0,0.14,0,1
247,371b7ce0330c5abbbd19fa82ce59c9bdedc53ed8,0,0.01,0,1
248,b9ca51f09f38e5a4d73bcdafd09080c91670379c,0,0.08,0,1
249,c016eb832b7ceedadcce85fb8fc7864611d7a0ef,0,0.0,0,1
250,4142992080eb8aa75dcfae34808e66c4ce39760c,0,0.275,0,1
251,4de8470c862a11c20189a64365e7fd48168cd37f,0,0.0,0,1
252,99667c817a6097690cf2210b5549f299f771af18,0,0.0,0,1
253,923800c071a4003b6d56574efb34150503f7c5a4,1,0.56,0,1
254,731daf82cf5c36bb51a7758141d331739cccafd0,0,0.0,0,1
255,c23d010ce14ede2e916d1b1d186add9cd27c93a3,0,0.0,0,1
256,610c5e8b1ab60ffe2e361a1c0a4806f8a0e9c978,0,0.035,0,1
257,0bff3901f4447fed56b3a1751a10ece840d63517,0,0.0,0,1
258,380892dbd095f453e57a2a9f81b4722466f160f4,0,0.01,0,1
259,c4d2c8617053a7cfea8d0036b88d9ac6751c4a61,0,0.0,0,1
260,5762e65833dc13f463c131bed4fbf3da2ba78cbb,0,0.015,0,1
261,20fa2579ec2d60a65fa405260e977f27e1967380,0,0.035,0,1
262,97826e417774d9081b9b01e6f158e023a90fab76,0,0.0,0,1
263,3160b5c5cc631b731a2b31af0239586c913033fd,0,0.155,1,1
264,6f72f0544fee21c283bed474cf7ad4eb0e2d8d99,0,0.0,0,1
265,b53fa38639e816a7f7292e82190bba5ad6c45c74,0,0.0,0,1
266,96d79054dc340add8f00380e6c8301c8f611fb3d,0,0.0,0,1
267,221617603433e2ca591c3ce52754a7d0a9dbe1a4,0,0.0,0,1
268,439fdb9d9db5e23b8543ad3a512b85a2bca48cb3,0,0.0,0,1
269,8b4597937e00ecb269318355cc3e092030d64a9b,0,0.05,0,1
270,3c93e75f7d12d40cc0ba576c856c07b6eeae6b54,0,0.0,0,1
271,ab55ca079968e8cab3f9b3b617ce1993931a275e,0,0.0,0,1
272,60174ccbcdfb12f531d4d35a76906d83c3003cc1,0,0.025,0,1
273,d2b0a951709e63384f8ed5f3f543db266a5021ce,0,0.005,0,1
274,a7d60be75e1ee1a65beb5f3dd2de7f77cda5c2ea,0,0.065,0,1
275,12482617aebab8c37403052b706b561477643232,0,0.17,0,1
276,92a4d6b1a0bfd6f0f26dafd2eff17ea178ed5775,0,0.01,0,1
277,a9fec4191b3fc9d71ee12d085431583476bc1704,0,0.0,0,1
278,5774179f4b5cb5603b6eaacdddbd0390dd2f1527,0,0.0,0,1
279,d27bfd83d63a02fb8f313d528c0d265961174332,0,0.04,0,1
280,f8efb929f491a9bf1b03f2d3f0a5e5fd42f95e52,0,0.005,0,1
281,a998dcce9c5591342d9a2b7262ce5dcf3832a917,0,0.0,0,1
282,9072f7e81345499b347ac68ec27f8b02ac02ef75,0,0.0,0,1
283,198b8a312dbdc420df55a7a942ddcc6c967d08fb,0,0.0,0,1
284,d253634bd46dbdfd3171266618fb9657357dacdd,0,0.0,0,1
285,389cc27463f681230781fdd555409f1fadc0797b,0,0.005,0,1
286,e40ed5d28abdea5193ca0240c3dc7e65f57830e1,0,0.0,0,1
287,7c8e4913a54777ae7cefcd2deebbad6d1ab91a76,0,0.0,0,1
288,4c13c0fe52829e93aeaf2b8c8658767167c0e40d,0,0.0,0,1
289,b4bf366a9601e0fbc3e21c070f1727d246637a58,0,0.0,0,1
290,e9c6edec9e685bba0cbdebf336717bcae2393cf0,0,0.0,0,1
291,b04ac1468fbb6c0dfd49942b5c985f936ccca27b,0,0.0,0,1
292,89e65efc1ebf87df44f7e98eac4fe06e8ac7501f,0,0.035,0,1
293,eea1a7d14eecdd41f38eb47f5309116340838ab5,0,0.04,0,1
294,9d8f2c0506ee7d0c274aff565289067e9b38e4a2,0,0.0,0,1
295,0b46b4400bb148a65d24e67f57e8ba9f3b7d4df1,0,0.01,0,1
296,cb3f2873750917ba6afa47c0b784def725a64a25,0,0.02,0,1
297,3553ded10bd1518fd9cc023183e40a2cf44cc6f2,0,0.03,0,1
298,4705c4f9246ebc74e96be501c3b1caa07ec5f83e,0,0.005,0,1
299,f63bfec50c1926be86a8cf82e255d0e103a0e2f1,0,0.01,0,1
300,f9a9cde5fbed80b2eeb475c0fae8e930cb366449,0,0.0,0,1
301,15a28dad208ec177fa75f3f441269acaa37545bf,0,0.0,0,1
302,5bccf687e83cba143b878deeafd7d7022da3fe45,0,0.0,0,1
303,64e0d5d213f685c5345fde0e49113a72c716cdc0,0,0.01,0,1
304,6afb7fa54f2401f5b62238d2bc127b63a73b62be,0,0.145,1,1
305,a1fcf167b2cf064bc82edcc52ee9d935a8d68cff,0,0.015,0,1
306,ef6887f87037cce8f72c6beb233cca8b9b959ff8,0,0.17,0,1
307,abb99f4d0d0033ce3bf5f119b6c77a872efa54a5,0,0.0,0,1
308,18e7e2ce91469b4d275470dec3e496af53697b9a,0,0.0,0,1
309,470f0a8726ff2dbc5f836a3c5cbf7a2f65d2c61a,0,0.0,0,1
310,24eb3834d17b32b4d67f697af72d609733c97d3c,0,0.0,0,1
311,88b7d7f6fc23b89ba0fd6fc32ddbaf87cb805496,0,0.015,0,1
312,09d99f030dbfe938a9b8f6158781eafaddea1403,0,0.0,0,1
313,0c919d42ac18e87a09be469457065e3ba8cdc3c8,0,0.0,0,1
314,2812744c9c90bd26e75d14166b85b29273c0a148,0,0.12,0,1
315,36c3ea473870eb6861ca8b9d072fed97b140dc9e,0,0.025,0,1
316,825e095cbf35c11e4fd4255c91fb238d4f847eda,0,0.29,0,1
317,86c44f1b88d178ce9884d9982550293ad69e9dc7,0,0.005,0,1
318,a5cf43289f7f0cea67b7136fff715ca3872bc843,0,0.13,0,1
319,c0e8de1ff0bb67e2e55d673d4cd3b234905703dc,0,0.035,0,1
320,3dbfbeb0a88093e0793f695af636fb1172194589,0,0.005,0,1
321,20af7650fce5d89c714626f855350f057a10befb,0,0.005,0,1
322,98bfd27d631d2fc697a72e4ade6bffcbae83b79e,0,0.005,0,1
323,8a83581eaf0fb46000ffe3093b8b4152dcc18b91,0,0.025,0,1
324,1d67ef4bedae4255de7fd7338a48c69add39d18a,0,0.0,0,1
325,c045b189f30de625d0090a2e7c5111d5e53a195a,0,0.02,0,1
326,d429505103865e9f92c4c21d1a5d51eab35d7733,0,0.02,0,1
327,0f2ef2d95437498b0f9d1a03e904979bdeca1115,0,0.205,0,1
328,1b8959c71177af29d103e10c2b96f496d234f20a,0,0.185,0,1
329,0bee543107551ad6741b231970687d49e001c58f,0,0.055,0,1
330,7921608decee581d0ac2081b02519ee19790b854,0,0.355,0,1
331,a436c93ce3d5816d0fc4518ea5948678c0db5755,0,0.23,0,1
332,36a39209241f69ad8802377193315c23802e30b8,0,0.4,0,1
333,eac9648b4f5f85a22969e007239e4c36f6503eb8,0,0.245,0,1
334,dca41739a73d6fc69fba5f4def34b4d0967f7efe,0,0.42,0,1
335,fb761ffb51ba1436163b094255b6af40bf69bd83,0,0.29,0,1
336,29e63593995f59f93441f08912c0fb3f67184425,0,0.28,0,1
337,dee1c0d70b774902bbfab9f5eb05e5d77066a8be,0,0.465,0,1
338,1513e3db5f58ff211200474b3de5695258cb262b,0,0.02,0,1
339,5c72fa771e59dc25a69b442f81d91c31a489e64c,0,0.065,0,1
340,2f1fd757fcbcacb13672f6a268feb8ce9647d6f6,0,0.225,0,1
341,6a63df5151501f0130920e4783115bd504749b6d,0,0.055,0,1
342,ddc27b4a15ebceca5552bd139bc0a4997defcb6f,0,0.28,0,1
343,f2a5e4f51e438068a6febdfd0f2127c1af0130c2,0,0.03,0,1
344,eec73bbca2eb32a2d6de8927384bff709546b3cb,0,0.1,0,1
345,4a8f04b498aa43e7a6fe2ae1dcf075308077ad28,0,0.005,0,1
346,375dde97a4b854b710a984ec0e42a1cdbd242b1a,0,0.31,0,1
347,4ea3c7ede679175e61b2a4fa16f80a0f226f271c,0,0.115,0,1
348,7905624f814fd20655e95e9cea7d9e4f8418484e,0,0.02,0,1
349,2ebf67ac0eb23978522153c90892afa7a9939154,0,0.16,0,1
350,72827394225ce8406c37b8d951b1584034088058,0,0.0,0,1
351,c0aa57b1be184b67fa7519a9739c25194ca5c786,0,0.005,0,1
352,e300c944ed377cf30de2ccb07e70a09d7c15334d,0,0.005,0,1
353,bd92c7300934b4d4e95eb7ae99ed623237807860,0,0.025,0,1
354,ffc89e5bafd6c61d43c270714a66c20dce47256a,0,0.015,0,1
